0.84695,0.84878,0.85671,0.86829,0.87073,0.88049,0.9061,0.9128,0.92134,0.92866,0.9311,0.93354,0.95366,0.95671,0.95854,0.96341,0.96463,0.96159,0.96768,0.97256,0.97195,0.97439,0.97683,0.96829,0.96037,0.95854,0.95976,0.95488,0.95122,0.94207,0.925,0.91707,0.9,0.88841,0.87866,0.87195,0.79329,0.77012,0.75122,0.72378,0.70732,0.675,0.575,0.54146,0.52134,0.48841,0.46768,0.44695,0.35732,0.33963,0.32256,0.29634,0.28415,0.25854,0.19024,0.17195,0.16098,0.14939,0.14268,0.13171,0.089024,0.083537,0.07622,0.070122,0.068293,0.067683,0.059146,0.057317,0.056098,0.05122,0.047561,0.046341,0.045122,0.042683,0.043902,0.045732,0.046341,0.04939,0.044512,0.044512,0.045732,0.045122,0.046951,0.05061,0.055488,0.056707,0.059146,0.065854,0.064634,0.067073,0.070122,0.067683,0.068293,0.070122,0.070122,0.071951,0.066463,0.070122,0.071341,0.067073,0.069512,0.068902,0.05061,0.05122,0.048171,0.043902,0.041463,0.035366,0.018902,0.018293,0.017683,0.017683,0.015244,0.014634,0.011585,0.010366,0.0097561,0.0097561,0.011585,0.010976,0.010976,0.011585,0.013415,0.015854,0.016463,0.02378,0.043902,0.047561,0.053049,0.064024,0.071951,0.089024,0.13293,0.17012,0.22805,0.26646,0.30671,0.34512,0.4372,0.50488,0.60488,0.67073,0.71585,0.7689
0.089024,0.087195,0.084146,0.075,0.07378,0.063415,0.046951,0.045732,0.039024,0.036585,0.034756,0.031098,0.015854,0.015854,0.017683,0.015854,0.015244,0.017683,0.013415,0.0085366,0.0097561,0.0085366,0.004878,0.010976,0.014634,0.015854,0.013415,0.012195,0.012195,0.018902,0.029268,0.031098,0.039634,0.045122,0.042073,0.039634,0.089024,0.090244,0.082927,0.091463,0.09939,0.1122,0.16159,0.16951,0.15305,0.15915,0.16829,0.17012,0.19268,0.18841,0.17866,0.18537,0.18841,0.19756,0.20671,0.2128,0.20793,0.21585,0.23476,0.23902,0.26037,0.25976,0.24756,0.24512,0.23659,0.2372,0.21646,0.2189,0.21463,0.21402,0.21707,0.20366,0.16524,0.16341,0.17317,0.17805,0.17683,0.17439,0.15793,0.16037,0.16463,0.17073,0.17683,0.17073,0.15549,0.16524,0.16585,0.17073,0.17378,0.18415,0.17073,0.17561,0.18537,0.19085,0.19512,0.19268,0.19329,0.19146,0.19024,0.20915,0.22439,0.22805,0.23902,0.24085,0.24634,0.24756,0.24695,0.24634,0.23171,0.23659,0.24878,0.25061,0.25244,0.25671,0.22073,0.22927,0.24268,0.27988,0.31402,0.3372,0.36341,0.38232,0.40244,0.42439,0.45122,0.45976,0.46829,0.48963,0.50366,0.50488,0.49573,0.48537,0.46402,0.44573,0.42866,0.42134,0.39634,0.35915,0.2628,0.22866,0.19451,0.15976,0.1372,0.086585
0.015854,0.015854,0.013415,0.013415,0.012195,0.014024,0.010366,0.0097561,0.010366,0.0097561,0.0097561,0.0073171,0.0030488,0.004878,0.0036585,0.0030488,0.0036585,0.0030488,0.0018293,0.0012195,0.0012195,0.0018293,0.0018293,0.0012195,0,0.00060976,0.0012195,0.0036585,0.0030488,0.0030488,0.002439,0.0054878,0.0060976,0.0073171,0.0054878,0.0067073,0.010976,0.018293,0.02622,0.030488,0.037195,0.040854,0.053659,0.069512,0.092683,0.09939,0.10061,0.10976,0.12927,0.13171,0.13171,0.13537,0.12744,0.13354,0.13476,0.1378,0.13293,0.13049,0.11585,0.10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10732,0.09878,0.093293,0.086585,0.085976,0.087195,0.072561,0.067073,0.065244,0.067683,0.073171,0.12012,0.2689,0.31159,0.325,0.3122,0.28537,0.27561,0.24207,0.24268,0.23598,0.19756,0.1628,0.15,0.13293,0.12744,0.12317,0.10976,0.10549,0.096341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095122,0.086585,0.079268,0.068902,0.061585,0.068902,0.07622,0.07378,0.072561,0.058537,0.062805,0.070122,0.079268,0.079268,0.081707,0.082317,0.091463,0.11098,0.17927,0.20427,0.2189,0.24146,0.24756,0.24756,0.3128,0.32256,0.32622,0.29085,0.25183,0.23354,0.19939,0.19512,0.175,0.14085,0.12439,0.12134,0.092073,0.090244,0.082927,0.071341,0.068902,0.066463,0.043902,0.043293,0.048171,0.043293,0.036585,0.031707,0.02439,0.02378,0.017683,0.015854,0.015244,0.013415
0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060976,0.00060976,0,0.00060976,0.0012195,0.0012195,0.0018293,0.0030488,0.0030488,0.0036585,0.0036585,0.0030488,0.0042683,0.0036585,0.0042683,0.0054878,0.0042683,0.0042683,0.0036585,0.002439,0.0030488,0.0030488,0.0030488,0.0036585,0.0012195,0.0018293,0.00060976,0.00060976,0.00060976,0.0012195,0.0018293,0.0018293,0.002439,0.002439,0.0030488,0.0036585,0.002439,0.0018293,0.002439,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.00060976,0.00060976,0,0,0.00060976,0.00060976,0,0,0.00060976,0.00060976,0.00060976,0.00060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0,0,0,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976
0.016463,0.017683,0.015854,0.016463,0.016463,0.014024,0.012805,0.013415,0.011585,0.012195,0.012195,0.010366,0.0091463,0.010976,0.010976,0.010366,0.0097561,0.010366,0.010366,0.011585,0.012195,0.012195,0.012805,0.012805,0.012195,0.014634,0.014634,0.014634,0.016463,0.014634,0.019512,0.021341,0.020732,0.020122,0.021341,0.016463,0.025,0.028049,0.028659,0.030488,0.030488,0.034756,0.035366,0.039634,0.04939,0.05122,0.051829,0.056707,0.070732,0.07622,0.078659,0.090854,0.10183,0.10488,0.13293,0.13963,0.14573,0.15915,0.16524,0.1561,0.15976,0.17134,0.17927,0.18049,0.17805,0.17012,0.17134,0.17927,0.18354,0.18171,0.17683,0.13841,0.064634,0.060976,0.060976,0.058537,0.065854,0.073171,0.1378,0.14573,0.14939,0.16098,0.16341,0.15671,0.16159,0.17256,0.17866,0.17622,0.17195,0.1628,0.15976,0.17561,0.18232,0.17805,0.17805,0.16768,0.15183,0.15976,0.16341,0.17134,0.16768,0.14939,0.13171,0.1378,0.13841,0.13354,0.13171,0.11159,0.07622,0.077439,0.07439,0.068902,0.067683,0.063415,0.054878,0.056098,0.054878,0.060976,0.062805,0.056707,0.053049,0.053659,0.054878,0.054878,0.054268,0.05122,0.05061,0.053659,0.053049,0.054268,0.05122,0.044512,0.040244,0.037805,0.039024,0.035366,0.032317,0.031098,0.023171,0.02439,0.02378,0.02378,0.023171,0.019512
0.0012195,0.0018293,0.0012195,0.0012195,0.0012195,0.0012195,0.00060976,0,0,0,0,0,0.00060976,0,0,0.00060976,0.00060976,0.00060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012195,0.0012195,0.0012195,0.0012195,0.0018293,0.0018293,0.0018293,0.0018293,0.0018293,0.0012195,0.00060976,0.00060976,0.0012195,0.002439,0.0036585,0.0042683,0.004878,0.0060976,0.0030488,0.0036585,0.0054878,0.004878,0.0060976,0.0085366,0.010366,0.015244,0.014634,0.015854,0.021341,0.023171,0.022561,0.025,0.022561,0.017073,0.018293,0.018902,0.020122,0.02378,0.02622,0.02622,0.02439,0.026829,0.027439,0.031098,0.032927,0.035366,0.046341,0.047561,0.051829,0.056098,0.057317,0.054878,0.047561,0.056098,0.054878,0.04939,0.05061,0.05061,0.047561,0.054268,0.055488,0.057317,0.052439,0.046951,0.039024,0.045122,0.04878,0.04939,0.042683,0.031098,0.020732,0.027439,0.029268,0.031707,0.02622,0.019512,0.020122,0.02439,0.022561,0.017073,0.012805,0.0091463,0.0085366,0.0097561,0.0079268,0.0091463,0.0054878,0.0079268,0.010366,0.012805,0.012805,0.012195,0.010366,0.010366,0.0079268,0.0073171,0.0073171,0.0060976,0.0042683,0.002439,0.002439,0.002439,0.002439,0.0012195,0.0012195,0
0.011585,0.011585,0.012805,0.012195,0.012805,0.014024,0.0097561,0.0085366,0.0085366,0.0067073,0.0060976,0.0097561,0.0085366,0.0042683,0.0030488,0.0036585,0.0030488,0.0036585,0.0030488,0.0018293,0.0012195,0.0012195,0.0012195,0.0036585,0.0079268,0.0054878,0.0054878,0.0079268,0.0067073,0.0097561,0.0073171,0.0073171,0.0079268,0.0091463,0.017683,0.019512,0.02622,0.028659,0.031707,0.037195,0.039634,0.040854,0.04878,0.054268,0.05061,0.04939,0.054878,0.04878,0.061585,0.062195,0.064024,0.061585,0.063415,0.073171,0.084756,0.096951,0.10854,0.10854,0.1128,0.1378,0.15915,0.15915,0.16098,0.16463,0.17744,0.19268,0.20793,0.21098,0.21768,0.21951,0.21951,0.21646,0.1811,0.17317,0.1628,0.16341,0.17073,0.18049,0.14695,0.16037,0.16768,0.16768,0.1689,0.17622,0.1811,0.18354,0.19146,0.20488,0.21098,0.22439,0.21768,0.20183,0.20915,0.21402,0.21524,0.21585,0.20427,0.20915,0.19634,0.18902,0.18659,0.19634,0.17317,0.16707,0.16646,0.15488,0.15061,0.15183,0.11951,0.10976,0.1128,0.1122,0.11402,0.1128,0.10061,0.10244,0.1122,0.10915,0.11829,0.12317,0.11585,0.12439,0.12439,0.12561,0.12012,0.11159,0.09939,0.090244,0.089634,0.089634,0.086585,0.078049,0.052439,0.054268,0.05122,0.045732,0.043902,0.040854,0.031098,0.02622,0.021951,0.020122,0.018293,0.017683
0.0054878,0.004878,0.004878,0.0036585,0.0030488,0.0036585,0.0030488,0.002439,0.0030488,0.002439,0.0018293,0.002439,0.0018293,0.00060976,0.0012195,0.00060976,0,0.00060976,0,0,0,0,0,0.00060976,0.0012195,0.0018293,0.0018293,0.0018293,0.002439,0.004878,0.0091463,0.0097561,0.0097561,0.010366,0.012805,0.015244,0.02378,0.029878,0.037805,0.045122,0.042073,0.046951,0.067683,0.073171,0.078659,0.084146,0.086585,0.085366,0.09878,0.10488,0.11707,0.11524,0.12378,0.11707,0.12805,0.12439,0.13049,0.12439,0.1122,0.10488,0.11037,0.1128,0.10915,0.11707,0.11463,0.11159,0.1128,0.11707,0.11463,0.10915,0.10427,0.09878,0.096341,0.089024,0.091463,0.086585,0.095122,0.089024,0.091463,0.084146,0.07378,0.093902,0.09878,0.098171,0.093902,0.089634,0.089634,0.085976,0.082317,0.082317,0.078049,0.089024,0.087195,0.085366,0.082927,0.079268,0.089634,0.095732,0.10427,0.1061,0.1,0.10366,0.11463,0.11829,0.12073,0.12683,0.13232,0.13232,0.14451,0.13902,0.13841,0.13659,0.14085,0.14512,0.12866,0.12805,0.12073,0.12256,0.12683,0.12134,0.10976,0.10427,0.10732,0.11341,0.10671,0.10122,0.096341,0.092683,0.085366,0.079878,0.070122,0.064634,0.059146,0.056098,0.051829,0.046341,0.040244,0.029878,0.021341,0.018293,0.017073,0.0097561,0.0030488,0.0036585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060976,0.00060976,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0.0012195,0,0,0,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060976,0.00060976,0.00060976,0.00060976,0.0018293,0.0018293,0.002439,0.002439,0.0018293,0.0018293,0.0012195,0.0018293,0.0018293,0.002439,0.0030488,0.0030488,0.0036585,0.0030488,0.0036585,0.0036585,0.0036585,0.0030488,0.0018293,0.0018293,0.0036585,0.0030488,0.0030488,0.0036585,0.0036585,0.0042683,0.0042683,0.0036585,0.0030488,0.0036585,0.0036585,0.0036585,0.004878,0.0042683,0.0042683,0.0042683,0.0054878,0.0054878,0.0067073,0.0067073,0.0067073,0.004878,0.0054878,0.004878,0.004878,0.004878,0.0036585,0.0042683,0.0030488,0.0036585,0.0036585,0.0042683,0.0042683,0.0030488,0.002439,0.002439,0.002439,0.0030488,0.0030488,0.0030488,0.002439,0.0018293,0.0018293,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.0018293,0.0018293,0.0018293,0.002439,0.0018293,0.002439,0.002439,0.002439,0.002439,0.0018293,0.0018293,0.00060976,0.00060976,0.0012195,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976
0.0012195,0.0012195,0.0012195,0.0018293,0.0012195,0.0012195,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0.00060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060976,0.002439,0.0030488,0.0030488,0.002439,0.002439,0.0030488,0.0036585,0.0042683,0.0036585,0.0030488,0.0042683,0.0042683,0.0042683,0.0036585,0.002439,0.0036585,0.0036585,0.0036585,0.0030488,0.0030488,0.0042683,0.0036585,0.0042683,0.0036585,0.0036585,0.0036585,0.0042683,0.0030488,0.0042683,0.0036585,0.0042683,0.0042683,0.004878,0.0042683,0.0036585,0.0030488,0.0042683,0.0042683,0.0036585,0.0030488,0.002439,0.002439,0.002439,0.002439,0.002439,0.0030488,0.002439,0.0030488,0.0030488,0.0030488,0.0036585,0.004878,0.0042683,0.004878,0.004878,0.004878,0.0060976,0.0054878,0.004878,0.0042683,0.0036585,0.0030488,0.0018293,0.0018293,0.002439,0.0036585,0.0042683,0.0042683,0.0042683,0.0036585,0.0012195,0.0012195,0.002439,0.0030488,0.002439,0.0030488,0.002439,0.002439,0.0018293,0.0030488,0.002439,0.002439,0.0012195,0.002439,0.0030488,0.0030488,0.0030488,0.0036585,0.0067073,0.0073171,0.0067073,0.0079268,0.0079268,0.0085366,0.0079268,0.0060976,0.0067073,0.0060976,0.004878,0.0036585,0.0030488,0.0030488,0.0018293,0.0018293,0.0018293,0.0012195
