10.932,10.971,10.955,10.918,10.918,10.942,10.821,10.867,10.815,10.753,10.622,10.388,10.065,10.108,10.126,10.068,10.087,10.099,9.7247,9.7392,9.7018,9.7184,9.6826,9.4828,9.3205,9.3548,9.2982,9.1196,9.0051,8.8096,8.5918,8.5126,8.4281,8.3123,8.2779,8.2169,7.7823,7.642,7.5803,7.6878,7.6214,7.5457,7.3628,7.2264,7.163,7.0989,7.0779,7.0588,6.9976,6.9045,6.8272,6.7329,6.7631,7.8094,8.5516,8.6922,8.6584,8.6943,8.9215,9.1271,9.4909,9.4247,9.41,9.4613,9.1447,10.135,10.68,10.668,10.522,10.616,10.445,10.641,10.092,10.121,10.258,10.225,10.101,9.6144,8.4623,8.1506,8.1262,8.1267,7.6303,7.4107,6.0819,5.8113,5.2737,5.004,4.8708,4.6686,4.1145,3.9654,3.8284,3.8558,4.0932,4.2635,3.8691,3.5935,4.2498,4.0919,4.6417,4.5622,4.0762,4.2481,4.0436,3.9535,3.8991,3.9186,4.0646,4.0646,3.9915,3.8482,3.6795,3.3705,2.1602,1.0954,13.552,12.483,12.031,12.031,24.725,25.088,25.684,23.568,22.751,25.282,16.868,16.438,16.561,15.231,14.278,13.27,14.346,14.028,14.236,14.417,14.668,14.425,14.65,14.746,15.181,15.314,15.469,15.566
3.9436,3.8948,3.7782,3.5231,3.4375,3.41,3.2097,3.04,2.9381,2.9036,2.9339,2.6665,2.7673,3.0591,3.5214,3.3448,3.2998,4.8218,5.5128,5.4644,5.2915,4.8589,3.9148,3.332,3.2829,3.1209,3.0675,2.7867,2.6064,2.9692,2.6441,3.3886,3.0223,2.7694,2.5058,2.5919,3.049,2.8114,2.6403,2.4986,2.2493,2.0894,3.0677,2.8348,2.9056,2.7306,3.1682,3.2029,3.5632,3.544,3.9265,4.5211,5.1096,4.9673,5.7849,5.637,5.8411,5.6381,5.6077,5.6467,5.2274,5.0938,4.7879,4.525,4.4495,4.4023,3.9146,3.7161,3.5385,3.5197,3.5054,4.6951,5.354,5.2762,5.2993,6.6062,6.3562,6.4207,6.7723,6.7041,6.7863,6.5955,6.4181,6.3024,5.7906,5.6837,5.6934,5.5031,5.2248,5.4733,5.1195,5.1258,5.1355,5.0347,4.9169,4.7354,4.4505,4.3616,4.0119,3.9269,3.7654,3.549,3.7242,3.4946,4.2284,4.1742,4.7516,4.6167,4.9545,4.8704,5.2846,6.9951,6.9584,7.2796,7.0731,6.8377,6.6467,6.9586,6.6822,6.5829,6.2025,5.9813,5.7345,5.4413,5.2361,5.1649,4.705,4.5346,4.3305,4.0506,3.9341,3.7708,3.2904,3.2166,3.0191,2.799,2.6772,2.6154,2.6833,2.646,2.5402,2.5599,2.5955,2.8319
5.7692,5.5996,5.3273,5.3066,5.1448,4.7062,4.9405,4.4628,3.5901,3.3258,2.814,3.0905,2.9137,2.4166,1.7205,1.5986,1.3266,1.0897,1,0.70711,0.5,0.82916,0.4714,0,0.4714,0,0,0,1.5,1,0,0,0,0.94281,0,0.4714,0.74966,1.4431,2.3965,1.6117,1.378,1.5354,1.1494,1.1464,1.0135,1.0646,1.0807,1.1211,1.6314,1.5144,1.3816,1.1928,1.1976,1.4601,1.2712,1.1247,1.0544,0.89559,0.42514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3877,1.2031,1.0079,0.88965,0.62902,1.172,1.7026,1.5959,1.4907,1.38,1.9038,2.3719,1.8646,1.8889,1.9603,1.8663,1.8263,1.8828,1.775,1.5572,1.4557,1.4928,1.5883,1.6033,1.7315,1.4945,1.2169,0.85477,0.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9744,1.9622,1.7458,2.1102,1.987,1.8517,2.2885,2.0982,2.3046,2.0728,1.9776,2.4144,2.3144,2.1102,2.158,2.2152,2.0328,2.2587,2.0906,2.126,2.087,2.0771,1.9318,2.2471,2.2791,2.1751,2.4346,2.3631,2.3109,2.4014,2.4166,2.4363,2.4187,2.2495,2.2729,2.4163,2.589,2.4349,2.5123,2.5052,2.8522,3.1944,2.7434,2.4949,2.1337,2.0272,1.7659,1.5977,1.4718,1.6475,0.76376,0.88063,0.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3.5,2.8614,2.8614,2.5,2.1602,0.5,0.5,1.2472,1.2472,1.2472,0.8165,0.8165,0.8165,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4714,0.4714,0.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6482,5.4488,5.4488,5.361,5.3797,5.3514,5.3397,4.9376,4.5291,4.3392,3.5225,2.9832,3.2804,3.1325,2.7921,2.2158,2.2158,2.1242,1.9751,2.5681,3.2436,3.0694,3.2218,3.015,6.5087,5.6125,5.6211,5.5223,5.1225,5.1225,5.7089,6.0939,5.2214,5.7961,5.6346,5.7263,4.9552,4.4828,4.0397,4.1201,4.0112,6.1735,6.0792,5.5824,6.4507,7.7785,7.5416,7.5318,7.5244,7.31,7.143,7.5635,8.0508,7.7079,7.0826,6.9747,6.6986,6.4905,6.5013,6.3292,5.6187,5.3291,5.0908,4.7858,4.5375,4.1252,3.7524,3.7094,3.5271,3.4539,3.3921,3.3164,3.2015,3.1492,3.6459,4.4301,4.4555,4.8618,5.7718,5.8282,5.6861,5.7009,5.608,5.7327,5.6296,5.3836,5.1354,5.0606,4.97,4.9282,4.463,4.664,4.4914,4.5627,4.6254,4.5818,4.1987,4.2147,4.1297,4.2131,4.1156,4.0235,3.8215,3.5478,3.6214,3.3757,3.3277,3.334,4.0044,3.9201,4.0151,4.2925,5.0702,5.1243,4.6962,4.8056,4.6929,4.5114,4.7447,4.6078,3.8986,3.7198,3.3658,3.2283,3.5752,3.4696,2.9948,2.56,2.5562,3.2756,3.3077,3.2005,6.8426,6.8296,6.233,6.1536,6.1935,6.457,5.9363,5.5171,5.1922,5.1567,5.0383,5.1045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0.5,0,0.5,0,0,0,0,0,0.4714,2.4875,2.5,0,0,0.4714,1.5908,2.5555,2.4159,4.9889,4.0635,3.7067,3.4315,2.9342,3.6801,3.2465,3.0639,3.017,3.3025,2.8935,2.5985,2.4976,2.3179,2.0396,2.2069,2.1126,1.6384,2.5942,2.5841,2.7889,2.6758,2.3848,2.9672,2.7253,2.6163,2.6352,2.0231,3.8881,3.561,3.9109,3.8361,3.9515,3.8677,3.6866,3.2305,2.8638,2.7841,2.6193,2.5314,2.4838,2.2248,2.1848,2.1893,2.2692,2.1533,1.7997,1.9412,2.0517,2.0674,2.132,2.6479,2.3218,2.1642,2.3517,2.5081,2.8829,2.245,1.9061,1.4817,1.3093,1.7489,2.651,2.8798,2.4702,2.019,1.7297,1.9822,1.7028,1.0714,0.74966,0.66332,0.82916,0.5,1.5,1.5,1.5,1.5,0,0,0
3.8677,3.7919,3.3377,3.3377,2.3733,1.4087,2.2347,1.972,1.833,1.4142,1.3093,1.0498,0.5,0.5,1.633,1,1,0,0,2.357,0,1.5,0,0.5,0.8,0.5,0,3.6997,3.6997,3.5416,2.9057,2.5795,2.447,3.1175,2.9706,4.0747,4.0074,3.8728,3.9864,3.5341,3.0395,2.9179,2.9354,3.5828,5.6184,5.5052,5.5307,7.1559,6.585,6.6236,6.5506,6.4737,6.0884,6.0732,5.5748,5.9625,6.0052,5.698,5.4874,5.2854,5.3016,5.0942,4.8582,4.564,4.2422,4.1833,3.5,3.2596,3.0364,2.9387,2.9226,2.8765,3.0386,2.9446,2.9771,4.0797,4.1595,4.2618,5.4614,5.1344,5.1403,4.8995,5.1828,5.621,6.1155,6.0003,6.0075,5.9512,5.7341,5.5556,5.1491,5.0488,4.887,4.6603,4.8257,4.6646,4.4124,4.1526,4.0122,4.1375,3.9151,4.2283,4.0008,3.7794,3.6513,3.4386,3.5355,3.4106,3.3701,3.5849,4.2648,5.0032,4.6269,4.3479,4.4751,4.3092,4.4146,4.3948,4.2336,4.0875,3.6785,3.5502,3.5594,3.9405,3.7608,3.9306,3.9315,3.7359,3.6033,3.412,3.0929,3.0044,2.7327,2.8062,2.4693,2.2853,2.1864,2.1414,1.7803,1.3553,1.0242,0.7986,0.49793,0
3.9441,3.9441,3.8781,3.6661,2.8284,2.8284,1.4142,1.4142,1.5,0.4714,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1.5,1.5,1.0897,1.0897,0.86603,0.5,0.8165,0.69597,2.6667,4.8063,4.4853,4.0575,3.8083,4.256,3.8005,3.3913,3.0937,3.1725,3.5748,3.4636,3.1142,2.8265,2.803,2.5857,2.7979,4.2567,4.0537,3.8283,3.7052,3.6892,3.5908,3.9378,3.991,4.1319,4.4626,4.2735,4.4145,4.3595,4.1675,4.3789,4.1165,3.8762,3.791,3.536,3.276,3.2607,2.9699,3.0557,3.1285,3.2337,3.0763,3.03,2.7059,2.8074,2.6385,2.7753,2.776,2.8481,2.6683,3.0822,3.6135,4.2722,4.1494,3.9993,4.7549,4.8796,4.732,4.6849,4.4964,4.4279,4.0574,4.0749,4.1476,4.6886,4.5672,4.2848,4.1977,3.9809,3.8358,3.3052,3.0497,2.9807,3.1161,3.1393,3.2974,2.5616,2.461,2.5201,2.2355,2.3522,2.4387,3.3913,3.2587,3.1377,3.0649,2.9252,3.2837,3.9417,3.7867,3.4771,3.3835,3.2416,3.1414,3.0022,2.8694,2.9168,2.7497,2.6999,2.7156,2.5293,2.2858,2.0856,1.83,1.5111,1.3837,1.5691,1.2575,1.0632,0.85375,0.49889,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.559,3.559,3.559,3.559,3.5,0,2.0548,2.0548,2.0548,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4714,0.4714,0.43301,0.43301,0,0,0,0,0,0,0,0.5,0.5,1.2472,1.2472,1.2472,1.2472,1.2472,1.6997,1.6997,1.5,3.5,3.8586,3.8586,4.3205,4.1231,4.1231,4.6303,4.6303,4.3205,4.3205,4,4,0.43301,0.8,1.8634,1.8634,1.8634,1.8634,1.7436,1.7321,0,0,5.4365,5.4365,4.5,4.5,4.5,4.4969,0.5,0.5,0.5,0.5,2.1602,2.1602,1.9203,1.9203,1.9203,1.8856,0,2.5,2.5,2.5,0,0,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,3,4.4969,4.4969,4.4969,2.5,2.5,2.5,2.5,2.5,2.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,2.357,2.8284,2.8284,2.8284,3.4986,3.4986,3.3541,3.0594,2.8284,2.4,2.4,2.6926,1.2247,1.2247,2.2804,1.9203,1.9203,2,0,0.94281,0.94281,0.94281,0,0,1,1,1,1,1.2472,1.2472,1.6997,1.6997,1.5,0,0,4.5,2.7386,2.7386,2.7276,2.7276,2.7276,2.2913,1.2472,1.2472,4.1833,3.5,3.5,3.2998,2.0548,2.0548,2.0548,2.2913,2.2913,2.3848,1.3851,1.3851,0.33072,0.31427,0.31427,0
