36.873,35.902,34.946,34.001,33.04,32.165,31.393,30.426,29.487,28.578,27.62,26.795,26.092,25.163,24.237,23.333,22.39,21.561,20.777,19.829,18.908,18.009,17.079,16.256,15.638,14.738,13.885,13.067,12.188,11.386,11.042,10.291,9.5579,8.9056,8.1508,7.3927,7.9643,7.6024,7.2136,7.2231,6.8987,6.6787,8.2535,8.4855,8.6696,9.3266,9.2281,9.4584,11.405,11.756,11.618,11.975,11.584,11.466,13.152,12.904,12.7,12.637,12.398,12.039,13.973,13.947,13.627,13.738,13.116,12.552,13.954,13.594,12.946,12.474,11.954,11.589,13.561,12.546,10.912,9.0912,7.9329,7.7417,10.303,9.7532,9.4641,9.3613,8.7972,8.5984,9.7721,9.1842,8.8847,8.4984,7.867,7.7753,8.7095,8.3038,7.8084,7.298,6.9663,6.6596,7.6346,7.5776,7.188,6.8271,6.448,6.2405,7.6566,7.1455,6.7273,6.739,6.3718,5.9373,8.2333,7.8571,8.0452,8.0496,8.1803,8.3217,12.363,13.484,14.533,18.432,19.351,19.78,26.746,27.054,29.799,32.295,34.164,37.417,43.366,42.814,42.53,42.406,42.2,41.942,42.277,41.828,41.827,41.201,40.501,39.803,39.549,38.918,38.314,37.487,36.649,35.82
6.7612,5.9425,5.384,5.2044,4.757,4.4132,5.3966,5.0161,4.6443,4.6556,4.0034,3.6515,4.6079,4.6169,4.6513,4.4746,4.3544,3.6166,4.1518,4.9306,4.0592,4.2128,4.0635,3.6272,4.0614,4.5405,4.4818,3.8864,3.6989,3.7095,3.5302,3.3316,3.2292,3.2601,3.0267,2.7699,3.3932,3.0122,2.8901,2.8898,2.6803,2.5054,2.9177,2.7011,2.6617,2.8227,2.8197,2.8542,3.5505,3.4957,3.5527,3.7422,3.6214,3.5044,4.5917,4.4885,4.3317,4.4797,4.3465,4.2519,5.3575,5.2222,5.2563,5.3598,5.0759,4.8552,5.3054,4.825,4.4614,4.102,3.5396,3.1769,4.1705,3.5621,3.4869,4.0416,3.9399,3.9251,5.0241,4.9138,4.9544,5.0925,5.0152,4.7856,5.7642,5.4994,5.407,5.3608,5.1448,5.0766,5.8841,5.822,5.8087,5.5354,5.2908,5.0459,6.0657,5.8345,5.7105,5.6926,5.3863,4.984,5.5589,5.2081,4.9442,4.788,4.2943,3.8807,4.8771,4.2472,4.0814,4.3391,4.3055,4.4279,6.0679,6.0568,6.3762,6.858,6.8529,6.86,7.6567,7.2793,7.0986,6.9604,6.6051,6.3092,6.7139,6.1852,5.7615,5.5015,5.0947,4.7891,5.3191,4.9104,4.5097,4.1987,3.6957,3.3677,3.9465,3.6325,3.3842,3.2238,2.9135,3.402
4.0354,3.3814,2.9459,3.3204,2.949,2.767,3.1579,2.8046,2.625,2.8364,2.5882,2.3929,2.6849,2.6269,2.6604,2.9787,2.9167,2.5614,2.6724,2.2982,2.14,2.375,1.907,2,2.2683,1.9808,1.7885,2.0889,1.8235,1.9,2.0326,2.2609,1.987,1.9286,1.8475,1.765,2.1383,1.8293,1.8979,2.0159,1.8008,1.819,2.2604,1.9287,1.978,2.0555,1.855,1.7486,2.1614,1.9181,1.7638,1.9169,1.7777,1.5472,2.0174,1.8637,1.8066,1.8187,1.5514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8361,1.7831,1.8494,1.8341,1.7907,1.7973,2.361,2.344,2.4678,2.8663,2.9609,3.5666,3.9092,3.1602,2.6996,2.5737,2.1988,1.9388,2.7529,2.4344,2.2354,2.2489,2.1164,1.9054,2.4392,2.2768,1.9807,1.9482,1.5982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0378,1.9247,1.949,1.9957,1.8578,1.7784,2.089,1.8771,1.8903,2.0668,1.9,1.8589,2.535,2.4052,2.4203,2.6835,2.4064,2.2325,3.3444,2.7966,2.5592,2.7846,2.6365,2.5989,3.2154,2.888,2.7348,2.8128,2.6572,2.5345,3.0724,2.9097,2.8405,2.8611,2.6979,2.4904,3.1135,3.0358,2.9671,3.0207,2.7245,2.5095,3.0863,2.9502,2.8697,2.893,2.577,2.4377,2.6957,2.5833,2.4664,2.3651,1.7143,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,11,10,10.833,9.5,8.875,7.5417,6.6296,6.3793,5.25,5.625,5.3455,5.4595,5.1975,5.25,5.2297,5.0263,4.9494,4.7176,3.9651,3.9726,4.7121,4.3175,3.7612,3.6,3.1481,3.2432,4.1111,3.7917,3.6818,3.2,2.5909,2.1667,5,5,4.25,5.3684,5.6667,5.7667,5.1628,4.8,4.3898,4.45,3.9683,3.7931,4.717,4.1091,3.5714,3.9,4.1458,4.0455,5,4.95,4.8974,4.5581,4.2174,3.8261,4,3.6667,3.0408,2.7805,2.4211,2.2,3.1364,2.28,2.35,2.1765,1.8,1.7143,2.5,7,5.5,4.5,4.4,3.3333,3.5,3.3333,3.5,5,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.5389,7.9101,7.426,7.1483,6.5584,6.3974,7.1681,6.5933,6.2925,6.3399,5.8322,6.0465,7.8069,7.3021,7.0347,6.883,6.2727,6.135,8.0582,8.2083,8.3024,8.6756,8.5541,8.2789,9.2867,9.1195,8.9622,8.5378,7.9297,7.7288,8.4351,8.0305,7.5427,7.4955,7.113,6.8124,7.752,7.2943,7.0757,6.9496,6.9304,7.0376,7.8463,7.7264,7.7838,7.773,7.8859,8.3526,9.1452,8.7618,8.4682,8.3189,7.945,7.9705,8.4203,7.9079,7.4791,7.0698,6.6337,6.5898,7.3801,7.1548,6.9127,6.6784,6.2335,6.1371,6.1608,5.5469,4.8884,4.264,3.6235,3.3753,5.5457,5.1062,5.057,5.7979,5.8926,6.6507,9.5883,8.9419,8.3436,7.9755,7.4082,7.1849,7.5772,7.1689,6.7784,6.4951,6.1025,6.2499,7.5281,7.3963,7.2633,7.17,6.7917,6.6838,7.2764,7.0198,6.725,6.4607,6.0095,5.8555,6.345,5.8969,5.4388,5.1622,4.6133,4.3142,6.0665,5.6483,5.4294,5.5037,5.1492,5.2126,6.2772,6.0451,5.7823,5.7373,5.4444,5.3586,6.2147,6.0384,5.7867,5.7905,5.4941,5.482,6.5075,6.2465,5.941,5.7328,5.3347,5.1401,6.511,6.5733,6.5325,6.6061,6.5546,6.4802,7.7702,7.5228,7.3819,7.1669,6.4686,6.2085
4.75,5.6,4.6,3.1667,2.6,2,2.25,2.5,2,1.5,2.5,4,3.5,2.5,3,2,2,1,0,0,0,1,0,0,0,0,1,4.5,3.5,2.5,3,2,4,4.6667,3.1667,2.6,2,1.6,1,1.3333,3,3.5,5,2.6667,3,3.3333,2.5714,2.25,2.4167,2.3333,2.3846,2.3,2.3571,2.8889,3.25,2.5278,2.5385,2.9189,3.3158,2.9487,3.6667,4.0213,3.6724,3.614,3.8769,3.4394,3.5128,3.7381,3.4086,3.4792,3.0421,2.931,3.7246,3.7581,3.2031,3.012,2.6163,2.6104,3.1351,3.2895,3.186,3.5128,3.8378,3.4211,3.9867,3.8679,3.605,3.3333,3.1885,3.2891,3.7949,3.6148,3.4155,3.0909,2.7518,2.7724,3.2756,3.1837,2.9178,2.6842,2.7099,2.6404,3.1743,3.1818,3.1208,2.9937,2.7908,2.5781,2.9917,2.5396,2.4259,2.3938,2.1418,2.1538,2.8539,2.9278,2.7549,2.4771,2.7212,3.0294,3.1538,2.875,2.8046,2.6596,3.1477,2.6744,2.6761,2.9636,3.0545,2.6885,2.5357,2.36,3.1463,3.1463,3.0889,2.6098,2.7576,2.4,3.0385,2.2692,2,2.3,1.4,1
5.2535,4.9545,4.2329,3.8675,3.4302,2.7,3.1735,3.5385,3.0122,2.9067,3.0149,2.4819,2.8286,2.7091,3.0385,2.913,2.9167,2.7647,2.5873,3.1739,3.7826,3.8636,4.0769,3.7955,3.3793,5.4,5.7,5.4,5.0632,4.56,4.466,4.435,4.2995,4.0506,3.8017,3.4467,4.3783,4.1678,4.003,3.8509,3.573,3.3733,4.0351,3.8556,3.5544,3.4093,3.2793,3.0447,3.7002,3.6537,3.5979,3.666,3.5074,3.0107,3.9147,4.3769,4.337,4.2371,3.9299,3.1408,3.3748,3.8734,3.9067,3.7746,3.7534,2.9645,3.3089,3.677,3.4848,3.1692,2.7691,2.1281,3.2556,3.4598,3.241,2.9488,2.4114,1.853,3.2445,3.4448,3.5927,4.067,3.8766,3.2453,3.8995,4.3596,4.3965,4.2638,3.9906,3.2382,3.5593,3.9288,4.0419,4.1305,3.9317,3.3559,3.636,3.8743,3.786,3.6729,3.3069,2.8194,3.2876,3.52,3.352,3.2388,2.7471,2.2549,3.2941,3.5034,3.6927,3.8486,3.6596,3.358,4.5559,4.8228,4.8233,4.754,4.6792,4.35,5.0646,5.0411,4.8273,4.7829,4.4628,4.1823,4.7251,4.5172,4.3054,4.1369,3.7133,3.4809,3.9339,3.891,3.6203,3.3987,3.1921,2.8564,3.4411,3.1172,2.7604,2.6437,2.1467,1.5401
3.3478,3.1364,3.5952,3.3409,2.8889,2.4667,2.9459,2.7,3.5455,3.3182,3.8235,4.3333,4,4.0476,4.2273,4.619,4.1579,3.8,3.75,3.619,3.85,3.9565,3.4167,2.7187,3.075,2.6279,2.8846,3.4423,3.5517,3.1429,3.1491,3.6581,3.7477,3.4894,3.2091,3.3169,4,3.7276,3.3511,3.3406,3.0814,2.8549,3.1636,2.9632,2.9426,3.1211,3.0694,2.9545,3.5233,3.4947,3.4547,3.477,3.2994,3.1709,3.961,3.8226,3.8497,4.1215,4.0128,3.9153,4.5775,4.457,4.2849,4.3227,3.9228,3.7787,4.5394,4.335,4.0953,3.5835,3.0878,2.6534,3.0656,2.6817,2.6259,2.8701,2.6955,2.5421,3.1448,3.0754,3.1453,3.062,2.9356,3.0984,4.0235,3.8487,3.7077,3.5833,3.437,3.5831,4.6094,4.2595,4.3043,4.2335,4.0865,3.9067,4.5506,4.436,4.3853,4.5136,4.4102,4.2209,4.45,4.4331,4.2784,4.0213,3.6081,3.1836,3.9371,3.3206,3.1385,3.1174,2.7935,2.5758,3.1651,3.012,3.0616,3.1624,3.0166,3.0809,3.8242,3.6408,3.6227,3.5812,3.2354,2.9482,3.467,3.1952,3.0232,2.9231,2.6698,2.3939,2.9144,2.6186,2.5427,2.4406,2.1834,1.9513,2.2784,2.1639,2.0628,2.1095,1.6349,1.3375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8.5,7.875,9.5294,7.7143,8.3667,7.4211,7.9535,7.3556,7.6375,7.4471,6.7471,5.9255,5.3933,6.4648,6.6082,6.1188,5.6698,5.2342,4.5405,5.5974,5.8056,4.9391,4.5728,3.8879,3.1188,3.3478,4.875,4.4444,4.2273,3.5854,3.7714,5.5313,6.7451,6.2143,5.6724,5.2258,5.2537,6.3148,6.9655,6.5349,6.2093,5.7093,5.358,6.4,6.6747,6.1264,5.3176,4.6829,4.3784,4.9138,5.8125,5.459,4.8929,4.3077,3.625,4.0645,5.5926,4.96,4.5,3.6667,3.2632,6.2308,6.0769,5.0714,4.3846,4.5,3.8182,3.4444,7.5556,7.7,8.375,7.1111,6.1818,6.3636,5.9,4.9,4.3333,4.2857,3.875,3,4,3,4,6,5,4,9,8,7,6,5,4,3,2,1,0,0,0
4.3333,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.5,8.8333,7.8333,6.8333,8.1429,6.5,6.5,8.8,7.8,6.8,7,8,7.9231,6.9091,6.5909,5.8889,5.4667,5,5.4333,5.6571,5.6053,5.2778,4.7222,4.1316,4.1034,6.4286,6.0857,5.275,4.9333,3.8913,3.4359,5.3333,4.5,3.963,3.2,2.5714,2.3913,5.0952,5.0476,4.9524,5.4815,4.8889,4.9167,6.2857,6.0278,5.7632,5.5714,5.0278,5.6667,6.1579,5.7692,5.3514,4.4872,4.075,3.8235,7,6.56,6.7353,6.4865,5.5,5.0571,5.6786,4.9687,4.8333,4.7333,4.1034,3.6,5.4211,4.4,4.2778,4.4444,3.6316,4,6.0556,6.4545,5.9048,5.88,5.7083,6.5714,6.3571,6.5484,6.0625,6.3333,5.9091,5.9286,7.12,6.7037,5.9259,5.75,5.0417,4.4091,5.4,5.7857,6.0909,6.2222,5.2222,5.4286,6.1667,5.1429,5.8,6,5,3.4
7.3462,6.6,5.6,4.92,4.4545,3.8,5.5714,5.2308,4.5833,4.0714,3.3077,3,5,4,3.8,4.6,3.6,4,5,6.5,5.5,6,5,4,9,7,6,5,4,3,5.3333,6.5,8,10.5,9.5,8.5,8.6,6.75,5.5556,4.7,3.7,2.75,3.625,2.625,2.1667,1.75,1,0,5.6667,4.6667,3.6667,2.75,3.8,3.8,7,6,5,4,4.5,5.5,6.6667,6.375,5.8182,4.9167,4.2727,3.8462,4.4,4.25,4.1,3.4444,2.4444,2,3.2,4.75,5,6,5.5,4.5,5.2,4.5714,3.5714,3.8571,4.7778,5.5,7.4444,6.9091,6.7273,5.7273,5.3333,4.3333,4.4545,4.4615,4.0909,3.75,3.4167,4,5.1667,4.4615,3.8333,3.6923,3.8667,3.5833,6.4444,5.4545,4.4545,5,4.6154,4.2,4.8824,4.5625,4.1875,4.0625,3.5,3.1667,5.1429,5.125,4.7222,4.3182,3.8636,4.3448,6.1765,5.7895,5.1795,5.2432,4.4872,4.0513,6,4.9091,5.0213,4.4082,4.2326,3.5778,4.9048,4.4565,4.1818,4.2308,3.75,3.4474,4.5667,4.4138,3.6875,3.5333,3.1667,2.7619
